📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2023;Tour de France;jeudi 20 juillet 2023;18;Moûtiers;Bourg-en-Bresse;185;Plat;Kasper Asgreen;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2023;Tour de France;vendredi 21 juillet 2023;19;Moirans-en-Montagne;Poligny;173;Accidentée;Matej Mohorič;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France;samedi 22 juillet 2023;20;Belfort;Le Markstein;133,5;Montagne;Tadej Pogačar;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2023;Tour de France Femmes;dimanche 23 juillet 2023;1;Clermont-Ferrand;Clermont-Ferrand;124,1;Accidentée;Lotte Kopecky;Lotte Kopecky;Long format;;Très rare;Autre;;5
2023;Tour de France;dimanche 23 juillet 2023;21;Saint-Quentin-en-Yvelines;Paris-Champs-Elysées;115;Plat;Jordi Meeus;Jonas Vingegaard;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2023;Tour de France Femmes;lundi 24 juillet 2023;2;Clermont-Ferrand;Mauriac;151,7;Accidentée;Liane Lippert;Lotte Kopecky;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;mardi 25 juillet 2023;3;Collonges-la-Rouge;Montignac-Lascaux;147,2;Accidentée;Lorena Wiebes;Lotte Kopecky;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;mercredi 26 juillet 2023;4;Cahors;Rodez;177,1;Accidentée;Yara Kastelijn;Yara Kastelijn;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;jeudi 27 juillet 2023;5;Onet-le-Château;Albi;126,1;Plat;Lorena Wiebes;Yara Kastelijn;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;vendredi 28 juillet 2023;6;Albi;Blagnac;122,1;Plat;Emma Norsgaard;Van Vleuten Annemiek;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;samedi 29 juillet 2023;7;Lannemezan;Tourmalet Bagnères-de-Bigorre;89,8;Montagne;Demi Vollering;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de France Femmes;dimanche 30 juillet 2023;8;Pau;Pau;22,6;Chrono individuel;Marlen Reusser;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2023;Championnat du Monde;dimanche 6 août 2023;;Édimbourg;Glasgow;271,1;Course en ligne;Mathieu van der Poel;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Championnats du Monde Espoirs;mercredi 9 août 2023;;Balloch;Glasgow;168,4;Course en ligne;Axel Laurance;;Long format;Eurosport;Très rare;Autre;;5
2023;Championnat du Monde;dimanche 13 août 2023;;Balloch;Glasgow;154,1;Course en ligne;Lotte Kopecky;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Vuelta;samedi 26 août 2023;1;Barcelona;Barcelona;14,8;Chrono par équipe;Team dsm-firmenich;Lorenzo Milesi;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;dimanche 27 août 2023;2;Mataró;Barcelona;182;Accidentée;Andreas Kron;Andrea Piccolo;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;lundi 28 août 2023;3;Súria;Arinsal;158,5;Montagne;Remco Evenepoel;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;mardi 29 août 2023;4;Andorra la Vella;Tarragona;185;Accidentée;Kaden Groves;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;mercredi 30 août 2023;5;Morella;Burriana;186,5;Accidentée;Kaden Groves;Remco Evenepoel;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;vendredi 1 septembre 2023;7;Utiel;Oliva;201;Plat;Geoffrey Soupe;Lenny Martinez;Long format;Eurosport;Courant;Grand Tour;;3
2023;Vuelta;samedi 2 septembre 2023;8;Dénia;Xorret de Catí;165;Montagne;Primož Roglič;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;dimanche 3 septembre 2023;9;Cartagena;Collado de la Cruz de Caravaca;184,5;Accidentée;Lennard Kämna;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Bretagne Classic-GP Plouay;dimanche 3 septembre 2023;;Plouay;Plouay;258;Classique;Valentin Madouas;;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta;mardi 5 septembre 2023;10;Valladolid;Valladolid;25,8;Chrono individuel;Filippo Ganna;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;mercredi 6 septembre 2023;11;Lerma;La Laguna Negra;165;Accidentée;Jesús Herrada;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;jeudi 7 septembre 2023;12;Ólvega;Zaragoza;151;Plat;Juan Sebastián Molano;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;3
2023;Vuelta;vendredi 8 septembre 2023;13;Formigal (Huesca la Magia);Col du Tourmalet;135;Montagne;Jonas Vingegaard;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;samedi 9 septembre 2023;14;Sauveterre-de-Béarn;Larra-Belagua;156,5;Montagne;Remco Evenepoel;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;dimanche 10 septembre 2023;15;Pamplona;Lekunberri;158,5;Accidentée;Rui Costa;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;GP Montreal;dimanche 10 septembre 2023;;Montréal;Montréal;221;Classique;Adam Yates;;Long format;Eurosport;Très rare;Autre;;5
2023;Vuelta;mardi 12 septembre 2023;16;Liencres Playa;Bejes;120,5;Accidentée;Jonas Vingegaard;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;mercredi 13 septembre 2023;17;Ribadesella;Alto de L'Angliru;124,5;Montagne;Primož Roglič;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;jeudi 14 septembre 2023;18;Pola de Allande;La Cruz de Linares;179;Montagne;Remco Evenepoel;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;vendredi 15 septembre 2023;19;La Bañeza;Íscar;177,5;Plat;Alberto Dainese;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;3
2023;Vuelta;samedi 16 septembre 2023;20;Manzanares el Real;Guadarrama;208;Accidentée;Wout Poels;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;4
2023;Vuelta;dimanche 17 septembre 2023;21;Hipódromo de la Zarzuela;Madrid;101,5;Plat;Kaden Groves;Sepp Kuss;Long format;Eurosport;Courant;Grand Tour;;3
2023;Championnats d'Europe;dimanche 24 septembre 2023;;Assen;Wijster;200;Classique;Christophe Laporte;;Long format;Eurosport;Peu courant;Autre;;4
2023;Tour d'Emilie;samedi 30 septembre 2023;;Carpi;San Luca;204;Classique;Primož Roglič;;Long format;Eurosport;Très rare;Autre;;5
2023;Tour de Lombardie;samedi 7 octobre 2023;;Côme;Bergame;238;Classique;Tadej Pogačar;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2023;Tour de Turquie;mardi 10 octobre 2023;;Fethiye;Babadağ;104;Montagne;Alexey Lutsenko;Alexey Lutsenko;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta;jeudi 31 août 2023;6;La Vall d'Uixó;Observatorio Astrofísico de Javalambre;183,5;Montagne;Sepp Kuss;Lenny Martinez;Long format;Eurosport;Courant;Grand Tour;;4
2024;Clásica Jaén;lundi 12 février 2024;;Baeza;Úbeda;158;Classique;Oier Lazkano;;Long format;Eurosport;Très rare;Autre;;5
2024;Gran Camino;jeudi 22 février 2024;1;La Corogne;La Corogne;15;Chrono individuel;Joshua Tarling;Joshua Tarling;Long format;Eurosport;Très rare;Autre;;5
2024;Gran Camino;vendredi 23 février 2024;2;Taboada;Chantada;151;Classique;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2024;Gran Camino;samedi 24 février 2024;3;Xinzo de Limia;Castillo de Ribadavia;173;Classique;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2024;Faun Ardèche Classic;samedi 24 février 2024;;Guilherand-Granges;Guilherand-Granges;166;Classique;Juan Ayuso;;Long format;Eurosport;Peu courant;Autre;;4
2024;Omloop Het Nieuwsblad;samedi 24 février 2024;;Gand;Ninove;202;Classique;Jan Tratnik;;Long format;Eurosport;Très rare;Autre;;5
2024;Faun Drôme Classic;dimanche 25 février 2024;;Étoile-sur-Rhône;Étoile-sur-Rhône;189;Classique;Marc Hirschi;;Long format;Eurosport;Peu courant;Autre;;4
2024;Kuurne–Brussels–Kuurne;dimanche 25 février 2024;;Courtrai;Kuurne;196;Classique;Wout van Aert;;Long format;Eurosport;Très rare;Autre;;5
2024;Trofeo Laigueglia;mercredi 28 février 2024;;Laigueglia;Laigueglia;202;Classique;Lenny Martinez;;Long format;Eurosport;Très rare;Autre;;5
2024;Strade Bianche;samedi 2 mars 2024;;Sienne;Sienne;215;Classique;Tadej Pogačar;;Long format;Eurosport;Très rare;Autre;;5
2024;Paris-Nice;dimanche 3 mars 2024;1;Les Mureaux;Les Mureaux;158;Accidentée;Olav Kooij;Olav Kooij;Long format;Eurosport;Peu courant;Autre;;4
2024;Paris-Nice;lundi 4 mars 2024;2;Thoiry;Montargis;177;Plat;Arvid de Kleijn;Laurence Pithie;Long format;Eurosport;Peu courant;Autre;;4
2024;Paris-Nice;mardi 5 mars 2024;3;Auxerre;Auxerre;27;Chrono par équipe;UAE Team Emirates;Brandon McNulty;Long format;Eurosport;Peu courant;Autre;;4
2024;Tirreno-Adriatico;mercredi 6 mars 2024;3;Volterra;Gualdo Tadino;225;Accidentée;Phil Bauhaus;Juan Ayuso;Long format;Eurosport;Très rare;Autre;;5
2024;Paris-Nice;mercredi 6 mars 2024;4;Chalon-sur-Saône;Mont Brouilly;183;Montagne;Santiago Buitrago;Luke Plapp;Long format;France 3;Peu courant;Autre;;4
2024;Paris-Nice;jeudi 7 mars 2024;5;Saint-Sauveur-de-Montagut;Sisteron;193,5;Accidentée;Olav Kooij;Luke Plapp;Long format;Eurosport;Peu courant;Autre;;4
2024;Tirreno-Adriatico;vendredi 8 mars 2024;5;Torricella Sicura;Valle Castellana;144;Montagne;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2024;Paris-Nice;vendredi 8 mars 2024;6;Sisteron;La Colle-sur-Loup;198;Accidentée;Mattias Skjelmose;Brandon McNulty;Long format;Eurosport;Peu courant;Autre;;4
2024;Tirreno-Adriatico;samedi 9 mars 2024;6;Sassoferrato;Cagli;180;Montagne;Jonas Vingegaard;Jonas Vingegaard;Long format;Eurosport;Très rare;Autre;;5
2024;Paris-Nice;samedi 9 mars 2024;7;Nice;Sanctuaire de la Madone d'Utelle;104;Montagne;Aleksandr Vlasov;Brandon McNulty;Long format;Eurosport;Peu courant;Autre;;4
2024;Paris-Nice;dimanche 10 mars 2024;8;Nice;Nice;109,5;Accidentée;Remco Evenepoel;Matteo Jorgenson;Long format;Eurosport;Peu courant;Autre;;4
2024;Milan-San Remo;samedi 16 mars 2024;;Pavie;Sanremo;288;Classique;Jasper Philipsen;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;6
2024;Tour de Catalogne;lundi 18 mars 2024;1;Sant Feliu de Guíxols;Sant Feliu de Guíxols;174;Accidentée;Nick Schultz;Nick Schultz;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;mardi 19 mars 2024;2;Mataró;Vallter 2000;186,5;Montagne;Tadej Pogačar;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;mercredi 20 mars 2024;3;Sant Joan de les Abadesses;Port Ainé;177;Montagne;Tadej Pogačar;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;jeudi 21 mars 2024;4;Sassoferrato;Lérida;169;Accidentée;Marijn van den Berg;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;vendredi 22 mars 2024;5;Altafulla;Viladecans;167;Accidentée;Axel Laurance;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;GP E3;vendredi 22 mars 2024;;Harelbeke;Harelbeke;207;Classique;Mathieu van der Poel;;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;samedi 23 mars 2024;6;Berga;Santuari de la Mare de Déu de Queralt;155;Montagne;Tadej Pogačar;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Catalogne;dimanche 24 mars 2024;7;Barcelone;Barcelone;145;Accidentée;Tadej Pogačar;Tadej Pogačar;Long format;Eurosport;Très rare;Autre;;5
2024;Gand-Wevelgem;dimanche 24 mars 2024;;Ypres;Wevelgem;253;Classique;Mads Pedersen;;Long format;Eurosport;Très rare;Autre;;5
2024;A Travers la Flandre;mercredi 27 mars 2024;;Roulers;Waregem;188;Classique;Matteo Jorgenson;;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Flandres;dimanche 31 mars 2024;;Anvers;Audenarde;270;Classique;Mathieu van der Poel;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2024;Tour du Pays Basque;lundi 1 avril 2024;1;Irun;Irun;10;Chrono individuel;Primož Roglič;Primož Roglič;Long format;Eurosport;Très rare;Autre;;5
2024;Tour du Pays Basque;mardi 2 avril 2024;2;Irun;Cambo-les-Bains;160;Accidentée;Paul Lapeira;Primož Roglič;Long format;Eurosport;Très rare;Autre;;5
2024;Tour du Pays Basque;mercredi 3 avril 2024;3;Espelette;Altsasu-Alsasua;191;Accidentée;Quinten Hermans;Primož Roglič;Long format;Eurosport;Très rare;Autre;;5
2024;Tour du Pays Basque;jeudi 4 avril 2024;4;Etxarri Aranatz;Legutio;157,5;Accidentée;Louis Meintjes;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2024;Tour du Pays Basque;vendredi 5 avril 2024;5;Vitoria-Gasteiz;Amorebieta-Etxano;176;Accidentée;Romain Grégoire;Mattias Skjelmose;Long format;Eurosport;Très rare;Autre;;5
2024;Tour du Pays Basque;samedi 6 avril 2024;6;Eibar;Eibar;138;Montagne;Carlos Rodríguez;Juan Ayuso;Long format;Eurosport;Très rare;Autre;;5
2024;Paris-Roubaix;dimanche 7 avril 2024;;Compiègne;Roubaix;259,7;Classique;Mathieu van der Poel;;Intégralité;Eurosport;Peu courant;Classique ou Semi-classique;;5
2024;Tour des Abruzzes;mardi 9 avril 2024;1;Vasto;Pescara;160;Plat;Enrico Zanoncello;Enrico Zanoncello;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Abruzzes;mercredi 10 avril 2024;2;Alanno;Magliano dè Marsi;162;Accidentée;Jan Christen;Jan Christen;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Abruzzes;jeudi 11 avril 2024;3;Pratola Peligna;Pietracamela;163;Montagne;Alexey Lutsenko;Alexey Lutsenko;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Abruzzes;vendredi 12 avril 2024;4;Montorio al Vomano;L'Aquila;173;Montagne;Pavel Sivakov;Alexey Lutsenko;Long format;Eurosport;Très rare;Autre;;5
2024;Amstel Gold Race;dimanche 14 avril 2024;;Maastricht;Berg en Terblijt;253;Classique;Tom Pidcock;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2024;Tour des Alpes;lundi 15 avril 2024;1;Egna;Cortina sulla Strada del Vino; étape de moyenne montagne;133;Accidentée;Tobias Foss;Tobias Foss;Long format;Eurosport;Peu courant;Autre;3
2024;Tour des Alpes;lundi 15 avril 2024;2;Salorno sulla Strada del Vino;Station des Rousses;189;Accidentée;Alessandro De Marchi;Tobias Foss;Long format;Eurosport;Peu courant;Autre;;4
2024;Tour des Alpes;lundi 15 avril 2024;3;Schwaz;Schwaz;127;Accidentée;Juan Pedro López;Juan Pedro López;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Alpes;lundi 15 avril 2024;4;Laives;Borgo Valsugana;141;Montagne;Simon Carr;Juan Pedro López;Long format;Eurosport;Très rare;Autre;;5
2024;Tour des Alpes;lundi 15 avril 2024;5;Levico Terme;Levico Terme;118,6;Montagne;Aurélien Paret-Peintre;Juan Pedro López;Long format;Eurosport;Très rare;Autre;;5
2024;Flèche Wallonne;mercredi 17 avril 2024;;Charleroi;Huy;198;Classique;Stephen Williams;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2024;Liège-Bastogne-Liège;dimanche 21 avril 2024;;Liège;Liège;254,5;Classique;Tadej Pogačar;;Long format;Eurosport;Peu courant;Classique ou Semi-classique;;4
2024;Tour de Romandie;mardi 23 avril 2024;0;Payerne;Payerne;2,5;Prologue;Maikel Zijlaard;Maikel Zijlaard;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Romandie;mercredi 24 avril 2024;1;Château-d'Oex;Fribourg;66;Accidentée;Dorian Godon;Dorian Godon;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Romandie;jeudi 25 avril 2024;2;Fribourg;Les Marécottes;171;Montagne;Thibau Nys;Thibau Nys;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Romandie;vendredi 26 avril 2024;3;La Corogne;La Corogne;15,5;Chrono individuel;Brandon McNulty;Juan Ayuso;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Romandie;samedi 27 avril 2024;4;Saillon;Leysin;152;Montagne;Richard Carapaz;Carlos Rodríguez;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;dimanche 28 avril 2024;1;Valencia;Valencia;16;Chrono par équipe;Lidl–Trek;Gaia Realini;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Romandie;dimanche 28 avril 2024;5;Vernier;Vernier;151;Accidentée;Dorian Godon;Carlos Rodríguez;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;lundi 29 avril 2024;2;Buñol;Moncofa;118;Accidentée;Alison Jackson;Blanka Vas;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;mardi 30 avril 2024;3;Lucena;Teruel;131;Accidentée;Marianne Vos;Blanka Vas;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;mercredi 1 mai 2024;4;Molina de Aragón;Zaragoza;142;Plat;Kristen Faulkner;Marianne Vos;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;jeudi 2 mai 2024;5;Huesca;Jaca;113;Montagne;Demi Vollering;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2024;Vuelta Femenina;vendredi 3 mai 2024;6;Tarazona;La Laguna Negra;132;Montagne;Évita Muzic;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2024;Giro;samedi 4 mai 2024;1;Venaria Reale;Turin;140;Accidentée;Jhonatan Narváez;Jhonatan Narváez;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Vuelta Femenina;samedi 4 mai 2024;7;San Esteban de Gormaz;Sigüenza;126;Accidentée;Marianne Vos;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2024;Giro;dimanche 5 mai 2024;2;San Francesco al Campo;Santuario di Oropa;161;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Vuelta Femenina;dimanche 5 mai 2024;8;Distrito Telefónica;Valdesquí;89;Montagne;Demi Vollering;Demi Vollering;Long format;Eurosport;Très rare;Autre;;5
2024;Giro;lundi 6 mai 2024;3;Novara;Fossano;166;Plat;Tim Merlier;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;mardi 7 mai 2024;4;Acqui Terme;Andora;190;Plat;Jonathan Milan;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;mercredi 8 mai 2024;5;Gênes;Lucques;178;Accidentée;Benjamin Thomas;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;jeudi 9 mai 2024;6;Viareggio;Rapolano Terme;180;Accidentée;Pelayo Sánchez;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;vendredi 10 mai 2024;7;Foligno;Pérouse;40,6;Chrono individuel;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;samedi 11 mai 2024;8;Spolète;Prati di Tivo;152;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;dimanche 12 mai 2024;9;Avezzano;Naples;214;Plat;Olav Kooij;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;mardi 14 mai 2024;10;Pompéi;Cusano Mutri;142;Montagne;Valentin Paret-Peintre;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;mercredi 15 mai 2024;11;Foiano di Val Fortore;Francavilla al Mare;207;Plat;Jonathan Milan;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;jeudi 16 mai 2024;12;Martinsicuro;Fano;193;Accidentée;Julian Alaphilippe;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;vendredi 17 mai 2024;13;Riccione;Cento;179;Plat;Jonathan Milan;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;samedi 18 mai 2024;14;Castiglione delle Stiviere;Desenzano del Garda;31,2;Chrono individuel;Filippo Ganna;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;dimanche 19 mai 2024;15;Manerba del Garda;Livigno;222;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;mardi 21 mai 2024;16;Lasa;Santa Cristina Valgardena;118,7;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;mercredi 22 mai 2024;17;Selva di Val Gardena;Passo Brocon;159;Montagne;Georg Steinhauser;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;jeudi 23 mai 2024;18;Fiera di Primiero;Padoue;178;Plat;Tim Merlier;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Giro;vendredi 24 mai 2024;19;Mortegliano;Sappada;157;Accidentée;Andrea Vendrame;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;5
2024;Giro;samedi 25 mai 2024;20;Alpago;Bassano del Grappa;184;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;6
2024;Giro;dimanche 26 mai 2024;21;Rome;Rome;125;Plat;Tim Merlier;Tadej Pogačar;Intégralité;Eurosport;Peu courant;Grand Tour;;4
2024;Dauphiné Libéré;dimanche 2 juin 2024;1;Saint-Pourçain-sur-Sioule;Saint-Pourçain-sur-Sioule;172,5;Accidentée;Mads Pedersen;Mads Pedersen;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;lundi 3 juin 2024;2;Gannat;Col de la Loge;142;Montagne;Magnus Cort Nielsen;Magnus Cort Nielsen;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;mardi 4 juin 2024;3;Celles-sur-Durolle;Les Estables;182;Accidentée;Derek Gee;Derek Gee;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;mercredi 5 juin 2024;4;Saint-Germain-Laval;Neulise;34,5;Chrono individuel;Remco Evenepoel;Remco Evenepoel;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;jeudi 6 juin 2024;5;Amplejuis;Saint-Priest;167;Accidentée;Etape neutralisée;Remco Evenepoel;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;vendredi 7 juin 2024;6;Hauterives;Le Collet d'Allevard;174;Montagne;Primož Roglič;Primož Roglič;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;samedi 8 juin 2024;7;Albertville;Samoëns 1600;155,5;Montagne;Primož Roglič;Primož Roglič;Long format;Eurosport;Peu courant;Autre;;4
2024;Dauphiné Libéré;dimanche 9 juin 2024;8;Thônes;Plateau des Glières;160,5;Montagne;Carlos Rodríguez;Primož Roglič;Long format;Eurosport;Peu courant;Autre;;4
2024;Tour de Slovénie;mercredi 12 juin 2024;1;Murska Sobota;Ormož;192;Plat;Dylan Groenewegen;Dylan Groenewegen;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Slovénie;jeudi 13 juin 2024;2;Žalec;Rogaska Slatina;178;Accidentée;Phil Bauhaus;Phil Bauhaus;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Slovénie;vendredi 14 juin 2024;3;Ljubljana;Nova Gorica;160,5;Accidentée;Giovanni Aleotti;Giovanni Aleotti;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Slovénie;samedi 15 juin 2024;4;Škofljica;Krvavec;147;Montagne;Pello Bilbao;Giovanni Aleotti;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de Slovénie;dimanche 16 juin 2024;5;Šentjernej;Novo Mesto;157;Accidentée;Ben Healy;Giovanni Aleotti;Long format;Eurosport;Très rare;Autre;;5
2024;Tour de France;samedi 29 juin 2024;1;Florence;Rimini;206;Accidentée;Romain Bardet;Romain Bardet;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2024;Tour de France;dimanche 30 juin 2024;2;Cesenatico;Bologne;200;Accidentée;Kévin Vauquelin;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2024;Tour de France;lundi 1 juillet 2024;3;Plaisance;Turin;229;Plat;Biniam Girmay;Richard Carapaz;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2024;Tour de France;mardi 2 juillet 2024;4;Pinerolo;Valloire;138;Montagne;Tadej Pogačar;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2024;Tour de France;mercredi 3 juillet 2024;5;Saint-Jean-de-Maurienne;Saint-Vulbas;177;Plat;Mark Cavendish;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2024;Tour de France;jeudi 4 juillet 2024;6;Mâcon;Dijon;163;Plat;Dylan Groenewegen;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2024;Tour de France;vendredi 5 juillet 2024;7;Nuits-Saint-Georges;Gevrey-Chambertain;25,3;Chrono individuel;Remco Evenepoel;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2024;Tour de France;samedi 6 juillet 2024;8;Semur-en-Auxois;Colombey-les-Deux-Eglises;176;Plat;Biniam Girmay;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
2024;Tour de France;dimanche 7 juillet 2024;9;Troyes;Troyes;199;Accidentée;Anthony Turgis;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;5
2024;Tour de France;mardi 9 juillet 2024;10;Orléans;Saint-Amand-Montrond;187;Plat;Jasper Philipsen;Tadej Pogačar;Intégralité;Eurosport, France TV;Courant;Grand Tour;;4
