📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2019;Tour de France;08-juil-19;3;Binche;Epernay;315;Accidentée;Julian Alaphilippe;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;09-juil-19;4;Reims;Nancy;213,5;Plat;Elia Viviani;Julian Alaphilippe;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;10-juil-19;5;Saint-Dié-des-Vosges;Colmar;175,5;Accidentée;Peter Sagan;Julian Alaphilippe;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;11-juil-19;6;Mulhouse;La Planche des Belles Filles;160,5;Montagne;Dylan Teuns;Giulio Ciccone;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;12-juil-19;7;Belfort;Chalon-sur-Saône;230;Plat;Dylan Groenewegen;Giulio Ciccone;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;13-juil-19;8;Mâcon;Saint-Etienne;200;Accidentée;Thomas De Gendt;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;14-juil-19;9;Saint-Etienne;Brioude;170,5;Accidentée;Daryl Impey;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;15-juil-19;10;Saint-Flour;Albi;217,5;Plat;Wout van Aert;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;17-juil-19;11;Albi;Toulouse;167;Plat;Caleb Ewan;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;18-juil-19;12;Toulouse;Bagnères-de-Bigorre;209,5;Montagne;Simon Yates;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;19-juil-19;13;Pau;Pau;27,2;Chrono individuel;Julian Alaphilippe;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;20-juil-19;14;Tarbes;Tourmalet;17,5;Montagne;Thibaut Pinot;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;21-juil-19;15;Limoux;Prat d'Albis;185;Montagne;Simon Yates;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;23-juil-19;16;Nîmes;Nîmes;177;Plat;Caleb Ewan;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;24-juil-19;17;Pont du Gard;Gap;200;Accidentée;Matteo Trentin;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;25-juil-19;18;Embrun;Valloire;208;Montagne;Nairo Quintana;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;26-juil-19;19;Saint-Jean-de-Maurienne;Col de l'Iseran;89;Montagne;Etape neutralisée;Julian Alaphilippe;Intégralité;Eurosport, France TV;Peu courant;Grand Tour;;5,5
2019;Tour de France;27-juil-19;20;Albertville;Val Thorens;59,5;Montagne;Vincenzo Nibali;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Tour de France;28-juil-19;21;Rambouillet;Paris-Champs-Elysées;128;Plat;Caleb Ewan;Julian Alaphilippe;Intégralité;Eurosport;Peu courant;Grand Tour;;5,5
2019;Vuelta;24-août-19;1;Torrevieja;Torrevieja;13,5;Chrono par équipe;Astana;Miguel Ángel López;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;25-août-19;2;Benidorm;Calp;199,6;Accidentée;Nairo Quintana;Nicolas Roche;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;26-août-19;3;Ibi;Alicante;188;Plat;Sam Bennett;Nicolas Roche;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;27-août-19;4;Cullera;el Puig de Santa Maria;175,5;Plat;Fabio Jakobsen;Nicolas Roche;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;28-août-19;5;L'Eliana;Javalambre;170,7;Accidentée;Ángel Madrazo;Miguel Ángel López;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;29-août-19;6;Mora de Rubielos;Ares del Maestrat;199;Accidentée;Jesús Herrada;Dylan Teuns;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;30-août-19;7;Onda;Llucena;183;Montagne;Alejandro Valverde;Miguel Ángel López;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;31-août-19;8;Valls;Igualada;167;Accidentée;GER Nikias Arndt;Nicolas Edet;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;01-sept-19;9;Andorre-la-Vieille;Els Cortals d'Encamp;94,5;Montagne;Tadej Pogačar;Nairo Quintana;Intégralité;Eurosport;Rare;Grand Tour;;6,5
2019;Vuelta;03-sept-19;10;Jurançon;Pau;36,3;Chrono individuel;Primož Roglič;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;04-sept-19;11;Saint-Palais;Urdazubi;180;Accidentée;Mikel Iturria;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;05-sept-19;12;Los Arcos;Bilbao;171,5;Accidentée;Philippe Gilbert;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;06-sept-19;13;Bilbao;Los Machucos;166,5;Montagne;Tadej Pogačar;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;07-sept-19;14;San Vicente de la Barquera;Oviedo;188;Plat;Sam Bennett;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;08-sept-19;15;Tinéu;Santuario de Nuestra Señora del Acebo;154,5;Montagne;Sepp Kuss;Primož Roglič;Intégralité;Eurosport;Rare;Grand Tour;;6,5
2019;Vuelta;09-sept-19;16;Pravia;Puertu de la Cubieḷḷa;144,5;Montagne;Jakob Fuglsang;Primož Roglič;Intégralité;Eurosport;Rare;Grand Tour;;6,5
2019;Vuelta;11-sept-19;17;Aranda de Duero;Guadalajara;219,5;Plat;Philippe Gilbert;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;12-sept-19;18;Colmenar Viejo;Becerril de la Sierra;177,5;Montagne;Sergio Higuita;Primož Roglič;Intégralité;Eurosport;Rare;Grand Tour;;6,5
2019;Vuelta;13-sept-19;19;Ávila;Tolède;165;Plat;Rémi Cavagna;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Vuelta;14-sept-19;20;Arenas de San Pedro;Plataforma de Gredos;190,4;Montagne;Tadej Pogačar;Primož Roglič;Intégralité;Eurosport;Rare;Grand Tour;;6,5
2019;Vuelta;15-sept-19;21;Fuenlabrada;Madrid;106,5;Plat;Fabio Jakobsen;Primož Roglič;Long format;Eurosport;Rare;Grand Tour;;5,5
2019;Championnat du Monde;29-sept-19;;Leeds;Harrogate;262;Course en ligne;Mads Pedersen;;Long format;Eurosport, France TV;Très rare;Classique ou Semi-classique;;6
2019;Tour de Lombardie;12-oct-19;;Bergame;Côme;243;Classique;Bauke Mollema;;Long format;L'Equipe TV;Très rare;Classique ou Semi-classique;;6
2020;Tour de Lombardie;15-août-20;;Bergame;Côme;231;Classique;Jakob Fuglsang;;Long format;L'Equipe TV;Très rare;Classique ou Semi-classique;;6
2020;Tour de France;29-août-20;1;Nice;Nice;156;Plat;Alexander Kristoff;Alexander Kristoff;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;30-août-20;2;Nice;Nice;186;Accidentée;Julian Alaphilippe;Julian Alaphilippe;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;31-août-20;3;Nice;Sisteron;198;Plat;Caleb Ewan;Julian Alaphilippe;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;01-sept-20;4;Sisteron;Orcières-Merlette;160,5;Montagne;Primož Roglič;Julian Alaphilippe;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;02-sept-20;5;Gap;Privas;183;Plat;Wout van Aert;Adam Yates;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;03-sept-20;6;Le Teil;Mont Aigoual;191;Montagne;Alexey Lutsenko;Adam Yates;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;04-sept-20;7;Millau;Lavaur;168;Plat;Wout van Aert;Adam Yates;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;05-sept-20;8;Charleville-Mézières;Loudenvielle;141;Montagne;Nans Peters;Adam Yates;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;06-sept-20;9;Pau;Laruns;153;Montagne;Tadej Pogačar;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;08-sept-20;10;Île d'Oléron;Île de Ré;168,5;Plat;Sam Bennett;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;09-sept-20;11;Châtelaillon-Plage;Poitiers;167,5;Plat;Caleb Ewan;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;10-sept-20;12;Chauvigny;Sarran;218;Accidentée;Marc Hirschi;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;11-sept-20;13;Châtel-Guyon;Puy Mary;191,5;Montagne;Daniel Martínez;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;12-sept-20;14;Clermont-Ferrand;Lyon;194;Plat;Søren Kragh Andersen;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;13-sept-20;15;Lyon;Grand Colombier;174,5;Montagne;Tadej Pogačar;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;15-sept-20;16;La Tour-du-Pin;Villard-de-Lans;164;Montagne;Lennard Kämna;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;16-sept-20;17;Grenoble;Col de la Loze;170;Montagne;Miguel Ángel López;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;17-sept-20;18;Méribel;La Roche-sur-Foron;175;Montagne;Michał Kwiatkowski;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;18-sept-20;19;Bourg-en-Bresse;Champagnole;166,5;Plat;Søren Kragh Andersen;Primož Roglič;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;19-sept-20;20;La Mure;La Planche des Belles Filles;36,2;Chrono individuel;Tadej Pogačar;Tadej Pogačar;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Tour de France;20-sept-20;21;Mantes-la-Jolie;Paris-Champs-Elysées;122;Plat;Sam Bennett;Tadej Pogačar;Intégralité;France TV;Peu courant;Grand Tour;;5,5
2020;Championnat du Monde;27-sept-20;;Imola;Imola;258,2;Course en ligne;Julian Alaphilippe;;Long format;France TV;Très rare;Classique ou Semi-classique;;6
2020;Giro;03-oct-20;1;Monreale;Palermo;15,1;Chrono individuel;Filippo Ganna;Filippo Ganna;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;04-oct-20;2;Alcamo;Agrigento;149;Accidentée;Diego Ulissi;Filippo Ganna;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;05-oct-20;3;Enna;Etna;150;Montagne;Jonathan Caicedo;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;06-oct-20;4;Catania;Villafranca Tirrena;140;Accidentée;Arnaud Démare;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;07-oct-20;5;Mileto;Camigliatello Silano;225;Accidentée;Filippo Ganna;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;08-oct-20;6;Castrovillari;Matera;188;Accidentée;Arnaud Démare;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;09-oct-20;7;Matera;Brindisi;143;Plat;Arnaud Démare;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;10-oct-20;8;Giovinazzo;Vieste;200;Accidentée;Alex Dowsett;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;11-oct-20;9;San Salvo;Roccaraso;207;Montagne;Rúben Guerreiro;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;13-oct-20;10;Lanciano;Tortoreto;177;Accidentée;Peter Sagan;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;14-oct-20;11;Porto Sant’Elpidio;Rimini;182;Plat;Arnaud Démare;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;15-oct-20;12;Cesenatico;Cesenatico;204;Accidentée;Jhonatan Narváez;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;16-oct-20;13;Cervia;Monselice;192;Plat;Diego Ulissi;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;17-oct-20;14;Conegliano;Valdobbiadene;34,1;Chrono individuel;Filippo Ganna;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Giro;18-oct-20;15;Rivolto;Piancavallo;185;Montagne;Tao Geoghegan Hart;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;20-oct-20;1;Irun;Arrate;173;Accidentée;Primož Roglič;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;20-oct-20;16;Udine;San Daniele del Friuli;229;Accidentée;Jan Tratnik;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;21-oct-20;2;Pamplona;Lekunberri;151,6;Accidentée;Marc Soler;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;21-oct-20;17;Bassano del Grappa;Madonna di Campiglio;203;Montagne;Ben O’Connor;João Almeida;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;22-oct-20;3;Lodosa;Laguna Negra de Urbión (Vinuesa);166,1;Accidentée;Dan Martin;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;22-oct-20;18;Pinzolo;Laghi di Cancano;207;Montagne;Jai Hindley;Wilco Kelderman;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;23-oct-20;4;Garray;Ejea de los Caballeros;191,7;Plat;Sam Bennett;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;23-oct-20;19;Morbegno;Asti;124;Plat;Josef Černý;Wilco Kelderman;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;24-oct-20;5;Huesca;Sabiñánigo;184,4;Accidentée;Tim Wellens;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;24-oct-20;20;Alba;Sestriere;190;Montagne;Tao Geoghegan Hart;Jai Hindley;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;25-oct-20;6;Biescas;Aramón Formigal;146,4;Montagne;Ion Izagirre;Richard Carapaz;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Giro;25-oct-20;21;Cernusco sul Naviglio;Milan;15,7;Chrono individuel;Filippo Ganna;Tao Geoghegan Hart;Long format;L'Equipe TV;Peu courant;Grand Tour;;4,5
2020;Vuelta;27-oct-20;7;Vitoria-Gasteiz;Villanueva de Valdegovia;159,7;Accidentée;Michael Woods;Richard Carapaz;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;28-oct-20;8;Logroño;Alto de Moncalvillo;164;Montagne;Primož Roglič;Richard Carapaz;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;29-oct-20;9;Castrillo del Val;Aguilar de Campoo;157,7;Plat;Pascal Ackermann;Richard Carapaz;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;30-oct-20;10;Castro Urdiales;Suances;185;Plat;Primož Roglič;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;31-oct-20;11;Villaviciosa;Alto de la Farrapona;170;Montagne;David Gaudu;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;01-nov-20;12;La Pola Llaviana;Alto de L'Angliru;109,4;Montagne;Hugh Carthy;Richard Carapaz;Long format;Eurosport;Peu courant;Grand Tour;;4,5
2020;Vuelta;03-nov-20;13;Muros;Mirador de Ézaro;33,7;Chrono individuel;Primož Roglič;Primož Roglič;Long format;Eurosport;Peu courant;Grand Tour;;4,5
